scenario_id,event_class,config,model,correct_diag,correct_tool,grounded,halluc,recommendation,latency,confidence,is_correct,raw
IEEE14_SCN_001379,E4,E1_LLM,gemini-3.5-flash-lite,True,False,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.0428798198699951,1.0,True,"```json
{""event_class"": ""E4"", ""confidence"": 1.0, ""tool"": ""state_estimation"", ""reason"": ""A generator is offline (gen_G6) while demand and renewable elements remain unchanged.""}
```"
IEEE14_SCN_001155,E3,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0905075073242188,0.95,True,"```json
{""event_class"": ""E3"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""A transmission line (line_2_5) is observed as OPEN while demand and generation remain unchanged, indicating a transmission line outage.""}
```"
IEEE14_SCN_002994,E9,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.072153091430664,0.85,True,"{""event_class"": ""E9"", ""confidence"": 0.85, ""tool"": ""power_flow"", ""reason"": ""The scenario involves a generator outage (gen_G6) combined with renewable output changes (sgen_PV14, sgen_WIND6), which fits the compound event class.""}"
IEEE14_SCN_002292,E7,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0443251132965088,0.95,True,"```json
{""event_class"": ""E7"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""Post-event telemetry shows voltage violations (V>1.05 pu with peak overvoltage at 1.0800 pu) without any preceding switching or demand change events.""}
```"
IEEE14_SCN_001918,E3,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.331265926361084,1.0,True,"```json
{""event_class"": ""E3"", ""confidence"": 1.0, ""tool"": ""contingency"", ""reason"": ""A transmission line (line_6_13) is open while demand and generation profiles remain unchanged, matching a transmission-line outage event.""}
```"
IEEE14_SCN_001027,E3,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1746420860290527,1.0,True,"```json
{""event_class"": ""E3"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""The observed evidence shows a branch outage (line_2_5 is OPEN) with no demand or generator changes, classifying it as a transmission-line outage.""}
```"
IEEE14_SCN_002976,E9,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1598999500274658,0.95,True,"```json
{""event_class"": ""E9"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""Observed evidence indicates both a transmission line switching event (line_10_11 OPEN) and a simultaneous demand change (+67.92 MW), satisfying the criteria for a compound event.""}
```"
IEEE14_SCN_000382,E1,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1490046977996826,0.99,True,"{""event_class"": ""E1"", ""confidence"": 0.99, ""tool"": ""power_flow"", ""reason"": ""Demand at load_bus_4 increased with positive Delta load and no switching or renewable changes.""}"
IEEE14_SCN_002050,E3,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.2656972408294678,1.0,True,"```json
{""event_class"":""E3"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""A transmission line (line_6_13) opened without any changes to demand or generation, classifying this as a transmission-line outage.""}
```"
IEEE14_SCN_001778,E5,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.253607988357544,0.95,True,"```json
{""event_class"": ""E5"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""Renewable generation output changed without any switching events or demand changes, fitting the renewable ramp signature.""}
```"
IEEE14_SCN_001347,E4,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.3441312313079834,1.0,True,"```json
{""event_class"":""E4"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Generator G8 went offline with no demand changes or branch switching.""}
```"
IEEE14_SCN_002877,E9,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1247892379760742,0.99,True,"{""event_class"": ""E9"", ""confidence"": 0.99, ""tool"": ""power_flow"", ""reason"": ""Both a transmission line outage (line_6_13) and simultaneous demand changes across multiple buses occurred together.""}"
IEEE14_SCN_001956,E3,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.172778844833374,0.99,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 0.99,
  ""tool"": ""contingency"",
  ""reason"": ""Observed branch line_6_13 is OPEN with no changes to demand or generation, classifying it as a transmission-line outage.""
}
```"
IEEE14_SCN_001046,E3,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,3.130565643310547,1.0,True,"```json
{""event_class"": ""E3"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""Branch line_6_13 is OPEN while demand and renewables remain unchanged, matching a transmission-line outage.""}
```"
IEEE14_SCN_000841,E2,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.2279894351959229,1.0,True,"```json
{""event_class"":""E2"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Demand elements changed with a negative Delta load of -1.02 MW and no branch or generator switching.""}
```"
IEEE14_SCN_002843,E9,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.137861251831055,0.85,True,"```json
{""event_class"":""E9"",""confidence"":0.85,""tool"":""power_flow"",""reason"":""The event involves both a generator outage (gen_G6) and renewable output changes (sgen_PV14, sgen_WIND6), representing a compound event.""}
```"
IEEE14_SCN_000730,E2,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.3754241466522217,1.0,True,"```json
{""event_class"": ""E2"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""Demand elements changed with a negative delta load (-0.67 MW) and no switching events occurred.""}
```"
IEEE14_SCN_001796,E5,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1130406856536863,0.95,True,"```json
{""event_class"": ""E5"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""Renewable generation output changed without switching or demand modifications, consistent with a renewable ramp event.""}
```"
IEEE14_SCN_001122,E3,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.032423734664917,1.0,True,"```json
{""event_class"":""E3"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""A transmission line was opened without any changes to demand or generation, matching the criteria for a transmission-line outage.""}
```"
IEEE14_SCN_002683,E9,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,4.93207573890686,0.95,True,"```json
{""event_class"": ""E9"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""The event involves both a branch outage (line_1_2 OPEN) and a simultaneous positive demand change across multiple load buses (+55.05 MW), classifying it as a compound event (E9).""}
```"
IEEE14_SCN_001608,E5,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.641228437423706,0.95,True,"```json
{""event_class"": ""E5"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""Renewable element sgen_PV14 changed output while demand and network topology remained unchanged.""}
```"
IEEE14_SCN_002129,E7,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.4283738136291504,0.95,True,"```json
{""event_class"":""E7"",""confidence"":0.95,""tool"":""power_flow"",""reason"":""Post-event telemetry reveals overvoltage conditions with maximum voltage reaching 1.0800 pu (V > 1.05) and no simultaneous demand or switching events.""}
```"
IEEE14_SCN_001253,E4,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.417633295059204,1.0,True,"{""event_class"": ""E4"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""Generator gen_G8 went offline with no change in demand or switching of branches, indicating a generator outage.""}"
IEEE14_SCN_001736,E5,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.2852754592895508,1.0,True,"```json
{""event_class"": ""E5"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""A renewable element changed output with no switching and unchanged demand, indicating a renewable ramp event.""}
```"
IEEE14_SCN_001334,E4,E1_LLM,gemini-3.5-flash-lite,True,False,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.4756536483764648,1.0,True,"```json
{""event_class"": ""E4"", ""confidence"": 1.0, ""tool"": ""state_estimation"", ""reason"": ""Generator G3 is offline while demand and renewable outputs remain unchanged.""}
```"
IEEE14_SCN_000688,E2,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1328020095825195,1.0,True,"```json
{""event_class"": ""E2"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""Demand decreased at load_bus_4 without any branch switching or generator changes, classifying the event as a Load Drop.""}
```"
IEEE14_SCN_002071,E3,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.4732553958892822,1.0,True,"```json
{""event_class"": ""E3"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""Telemetry shows branch line_6_13 opened with no demand or renewable changes, indicating a transmission-line outage.""}
```"
IEEE14_SCN_001282,E4,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.4253363609313965,1.0,True,"```json
{""event_class"": ""E4"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""Generator G2 is offline with no demand changes or branch switching, directly causing a generator outage event.""}
```"
IEEE14_SCN_001766,E5,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.4477083683013916,0.95,True,"```json
{""event_class"": ""E5"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""A renewable element changed output with no switching and unchanged demand, accompanied by a shift in generation.""}
```"
IEEE14_SCN_001668,E5,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.4490978717803955,0.95,True,"```json
{""event_class"": ""E5"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""Renewable elements changed output without any switching or demand changes.""}
```"
IEEE14_SCN_000556,E1,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.4578237533569336,1.0,True,"```json
{""event_class"": ""E1"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""Demand at load_bus_13 increased with positive Delta load (+1.40 MW) and no switching or renewable changes occurred.""}
```"
IEEE14_SCN_001060,E3,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.512443780899048,1.0,True,"```json
{""event_class"":""E3"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""A transmission line is open (line_6_13) with no changes in demand, generation, or renewables.""}
```"
IEEE14_SCN_002986,E9,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.2273292541503906,1.0,True,"```json
{""event_class"": ""E9"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""A transmission line is open (line_2_5) and multiple demand elements have changed simultaneously, representing a compound event.""}
```"
IEEE14_SCN_000521,E1,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.4154348373413086,0.99,True,"```json
{""event_class"": ""E1"", ""confidence"": 0.99, ""tool"": ""power_flow"", ""reason"": ""Demand elements changed positively (+7.80 MW) with no switching operations or renewable changes, classifying this as a Load Surge.""}
```"
IEEE14_SCN_000636,E2,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.4813899993896484,1.0,True,"```json
{""event_class"": ""E2"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""Demand elements changed with a negative delta load of -3.73 MW and no switching occurred.""}
```"
IEEE14_SCN_000073,E0,E1_LLM,gemini-3.5-flash-lite,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.4549152851104736,0.95,False,"```json
{""event_class"": ""E7"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""The post-event state exhibits an overvoltage condition with voltage reaching 1.0600 pu (V > 1.05) without any switching, demand changes, or renewable variations.""}
```"
IEEE14_SCN_002471,E9,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.560330152511597,1.0,True,"```json
{""event_class"": ""E9"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""Observed evidence confirms both a transmission line outage (line_1_5 is OPEN) and a simultaneous demand change across multiple load buses (+54.99 MW delta load), satisfying the criteria for a compound event.""}
```"
IEEE14_SCN_001595,E5,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.4470348358154297,1.0,True,"```json
{""event_class"":""E5"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""A renewable generation element (sgen_WIND6) changed its output without any switching or demand changes.""}
```"
IEEE14_SCN_001803,E3,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.4355840682983398,1.0,True,"```json
{""event_class"": ""E3"", ""confidence"": 1.0, ""tool"": ""contingency"", ""reason"": ""A transmission line (line_6_13) opened without any changes to demand, generation, or renewables, perfectly matching a single transmission-line outage event.""}
```"
IEEE14_SCN_000370,E1,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0414655208587646,0.95,True,"```json
{""event_class"": ""E1"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""Demand increased at load_bus_14 with positive Delta load and no network switching.""}
```"
IEEE14_SCN_000326,E1,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.7826383113861084,1.0,True,"```json
{""event_class"": ""E1"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""Multiple demand elements changed with a positive Delta load of +42.95 MW and no branch or generator switching.""}
```"
IEEE14_SCN_000512,E1,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.466163158416748,1.0,True,"```json
{""event_class"": ""E1"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""Demand at load_bus_5 increased resulting in a positive delta load (+0.63 MW) with no branch or generator switching.""}
```"
IEEE14_SCN_001954,E4,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.378590106964111,1.0,True,"```json
{""event_class"": ""E4"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""Generator G6 is offline while demand and network topology remain unchanged, matching the signature of a generator outage.""}
```"
IEEE14_SCN_001828,E3,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.427809476852417,1.0,True,"```json
{""event_class"": ""E3"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""Branch line_6_13 is OPEN while demand and renewables remain unchanged, matching a transmission-line outage.""}
```"
IEEE14_SCN_002781,E9,E1_LLM,gemini-3.5-flash-lite,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.4152231216430664,0.95,False,"```json
{""event_class"": ""E4"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""Generator G2 is offline and demand is unchanged, matching a generator outage event.""}
```"
IEEE14_SCN_000870,E2,E1_LLM,gemini-3.5-flash-lite,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,1.3406150341033936,0.95,False,"{""event_class"": ""E7"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""Post-event maximum voltage reaches 1.0600 pu (>1.05 pu), satisfying the criteria for an overvoltage event (E7) despite a small load drop.""}"
IEEE14_SCN_001725,E5,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.119051456451416,0.95,True,"```json
{""event_class"": ""E5"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""A renewable element changed output without any switching or demand changes, consistent with a renewable ramp event.""}
```"
IEEE14_SCN_000928,E3,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.519282341003418,1.0,True,"```json
{""event_class"": ""E3"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""A transmission line (line_6_12) is OPEN while demand remains unchanged, directly indicating a transmission-line outage.""}
```"
IEEE14_SCN_002027,E3,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.5510449409484863,1.0,True,"```json
{""event_class"": ""E3"", ""confidence"": 1.0, ""tool"": ""contingency"", ""reason"": ""The observed evidence shows a transmission line outage (branch line_6_13 is OPEN) with no changes in demand, generation, or renewables.""}
```"
IEEE14_SCN_001638,E5,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.4236323833465576,0.95,True,"```json
{""event_class"": ""E5"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""A renewable element changed output without any switching or demand changes, consistent with a renewable ramp event.""}
```"
IEEE14_SCN_000679,E2,E1_LLM,gemini-3.5-flash-lite,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.344419240951538,0.95,True,"```json
{""event_class"": ""E2"", ""confidence"": 0.95, ""tool"": ""power_flow"", ""reason"": ""Demand decreased at load_bus_5 with a negative delta load of -1.67 MW and no switching events observed.""}
```"
